"hafasId";"rmvId";"dhId";"hstName";"nameFahrPlan";"xIplWert";"yIplWert";"xWgs84";"yWgs84";"lno";"istBahnhof";"gueltigAb";"gueltigBis";"verbund1IstGleichRmv";"land";"rp";"landKreis";"gemeindeName";"ortsTeilName";"agsLand";"agsRp";"agsLk";"agsG";"agsOt"
"3000403";"403";"de:06412:403";"Holzhausenstraße";"Frankfurt (Main) Holzhausenstraße";"3476751";"5554552";"8,67383109894649";"50,1267112323764";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000404";"404";"de:06412:404";"Miquel-/Adickesallee";"Frankfurt (Main) Miquel-/Adickesallee";"3476628";"5555081";"8,67207858743224";"50,1314621603081";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Westend-Nord";"06";"4";"12";"000";"805"
"3000407";"407";"de:06412:407";"Bremer Platz";"Frankfurt (Main) Bremer Platz";"3476470";"5554282";"8,66991815218042";"50,1242728222999";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Westend-Nord";"06";"4";"12";"000";"805"
"3000408";"408";"de:06412:408";"Lessing-Gymnasium";"Frankfurt (Main) Lessing-Gymnasium";"3476694";"5554356";"8,67304597022175";"50,1249469344975";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Westend-Nord";"06";"4";"12";"000";"805"
"3000410";"410";"de:06412:410";"Grüneburgpark";"Frankfurt (Main) Grüneburgpark";"3475876";"5555085";"8,66156105155208";"50,1314680036781";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Westend-Nord";"06";"4";"12";"000";"805"
"3000411";"411";"de:06412:411";"Miquel-/Hansaallee";"Frankfurt (Main) Miquel-/Hansaallee";"3476370";"5555089";"8,66846976640694";"50,1315238556943";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Westend-Nord";"06";"4";"12";"000";"805"
"3000412";"412";"de:06412:412";"Bornwiesenweg";"Frankfurt (Main) Bornwiesenweg";"3477221";"5553990";"8,68043733412613";"50,1216770271652";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000413";"413";"de:06412:413";"Adlerflychtplatz";"Frankfurt (Main) Adlerflychtplatz";"3477293";"5554264";"8,6814277884466";"50,1241430799763";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000414";"414";"de:06412:414";"Hynspergstraße";"Frankfurt (Main) Hynspergstraße";"3477327";"5554673";"8,68187890950343";"50,1278213368517";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000415";"415";"de:06412:415";"Bertramstraße";"Frankfurt (Main) Bertramstraße";"3476992";"5555157";"8,67716481832306";"50,1321596436732";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000416";"416";"de:06412:416";"Musterschule";"Frankfurt (Main) Musterschule";"3477653";"5553991";"8,68647789994039";"50,1217024506243";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000417";"417";"de:06412:417";"Scheffeleck";"Frankfurt (Main) Scheffeleck";"3477717";"5553765";"8,68738601302712";"50,1196730900519";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000419";"419";"de:06412:419";"Glauburgstraße";"Frankfurt (Main) Glauburgstraße";"3477602";"5554529";"8,68573316691844";"50,1265372109651";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000420";"420";"de:06412:420";"Deutsche Nationalbibliothek";"Frankfurt (Main) Deutsche Nationalbibliothek";"3477476";"5555074";"8,68393893667794";"50,1314320486359";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000421";"421";"de:06412:421";"Richard-Wagner-Straße";"Frankfurt (Main) Richard-Wagner-Straße";"3477781";"5554995";"8,68820920257306";"50,1307333377715";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000422";"422";"de:06412:422";"Alte Gasse";"Frankfurt (Main) Alte Gasse";"3477705";"5553596";"8,68722810383008";"50,1181533074447";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Innenstadt";"06";"4";"12";"000";"802"
"3000502";"502";"de:06412:502";"Höhenstraße";"Frankfurt (Main) Höhenstraße";"3478727";"5554135";"8,70148755617725";"50,1230365234982";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000504";"504";"de:06412:504";"Hessendenkmal";"Frankfurt (Main) Hessendenkmal";"3477910";"5553778";"8,69008385338426";"50,1197971806195";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000505";"505";"de:06412:505";"Friedberger Platz";"Frankfurt (Main) Friedberger Platz";"3478028";"5554170";"8,69171118878458";"50,1233256935669";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000506";"506";"de:06412:506";"Rohrbachstr./Friedberger Ldstr";"Frankfurt (Main) Rohrbach/Friedberger Landstraße";"3478052";"5554545";"8,69202520334072";"50,1266978783306";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000507";"507";"de:06412:507";"Nibelungenplatz";"Frankfurt (Main) Nibelungenplatz";"3478133";"5554803";"8,6931431399444";"50,1290203215378";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000508";"508";"de:06412:508";"Rothschildallee";"Frankfurt (Main) Rothschildallee";"3478275";"5554688";"8,69513557541496";"50,1279916773832";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000509";"509";"de:06412:509";"Günthersburgallee";"Frankfurt (Main) Günthersburgallee";"3478397";"5554575";"8,69684812254314";"50,1269802506811";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000510";"510";"de:06412:510";"Konstablerwache";"Frankfurt(M)Konstablerwache";"3477694";"5553203";"8,68709728390128";"50,1146197719725";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Frankfurt-Altstadt";"06";"4";"12";"000";"801"
"3000511";"511";"de:06412:511";"Zoo";"Frankfurt (Main) Zoo";"3478520";"5553299";"8,69864009009925";"50,1155133075297";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000512";"512";"de:06412:512";"Merianplatz";"Frankfurt (Main) Merianplatz";"3478280";"5553802";"8,69525597123521";"50,1200266078371";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000514";"514";"de:06412:514";"Friedberger Anlage";"Frankfurt (Main) Friedberger Anlage";"3478288";"5553325";"8,69539498436433";"50,1157386054514";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Innenstadt";"06";"4";"12";"000";"802"
"3000515";"515";"de:06412:515";"Münzenberger Straße";"Frankfurt (Main) Münzenberger Straße";"3478282";"5555214";"8,695203496788";"50,1327207355258";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000516";"516";"de:06412:516";"Waldschmidtstraße";"Frankfurt (Main) Waldschmidtstraße";"3478737";"5553602";"8,70165710890182";"50,1182451386989";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000517";"517";"de:06412:517";"Habsburger-/Wittelsbacherallee";"Frankfurt (Main) Habsburger-/Wittelsbacherallee";"3479001";"5553819";"8,70533639570747";"50,1202054046241";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000518";"518";"de:06412:518";"Zobelstraße";"Frankfurt (Main) Zobelstraße";"3478695";"5553009";"8,7011029876641";"50,1129124755732";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000520";"520";"de:06412:520";"Habsburgerallee";"Frankfurt (Main) Habsburgerallee";"3479221";"5553510";"8,70842938772991";"50,1174351978282";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000522";"522";"de:06412:522";"Börneplatz";"Frankfurt (Main) Börneplatz";"3477757";"5552972";"8,68799154671607";"50,1125454155931";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Innenstadt";"06";"4";"12";"000";"802"
"3000523";"523";"de:06412:523";"Allerheiligentor";"Frankfurt (Main) Allerheiligentor";"3478163";"5553056";"8,6936627313401";"50,1133156695241";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Innenstadt";"06";"4";"12";"000";"802"
"3000524";"524";"de:06412:524";"Hospital zum Hl.Geist";"Frankfurt (Main) Hospital Zum Heiligen Geist";"3478094";"5552758";"8,69271518618395";"50,1106340629925";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Innenstadt";"06";"4";"12";"000";"802"
"3000525";"525";"de:06412:525";"Ostendstraße";"Frankfurt(M)Ostendstraße";"3478400";"5552971";"8,69698092374381";"50,1125601830785";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000526";"526";"de:06412:526";"Ostbahnhof";"Frankfurt(Main)Ost";"3479234";"5552969";"8,70864060200517";"50,1125719807896";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000527";"527";"de:06412:527";"Schöne Aussicht";"Frankfurt (Main) Schöne Aussicht";"3477756";"5552688";"8,68799412271811";"50,1099921780894";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Frankfurt-Altstadt";"06";"4";"12";"000";"801"
"3000528";"528";"de:06412:528";"Ostbahnhof/Danziger Platz";"Frankfurt (Main) Ostbahnhof/Danziger Platz";"3479162";"5553091";"8,70762735614926";"50,1136662550196";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000529";"529";"de:06412:529";"Ostbahnhof/Sonnemannstraße";"Frankfurt (Main) Ostbahnhof/Sonnemannstraße";"3478972";"5552875";"8,70498294390498";"50,1117176777502";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000559";"559";"de:06434:559";"Oberursel-Hohemark";"Oberursel (Taunus)-Hohemark";"3466989";"5564482";"8,5364556679504";"50,2155178904005";"ZV VHT";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Hochtaunus";"Oberursel (Ts.)";"Oberursel (Ts.)";"06";"4";"34";"008";"020"
"3000902";"902";"de:06412:902";"Frankensteiner Platz";"Frankfurt (Main) Frankensteiner Platz";"3478074";"5552344";"8,69245937870179";"50,1069114027648";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000903";"903";"de:06412:903";"Mühlberg";"Frankfurt(M)Mühlberg";"3478719";"5551752";"8,70150861209202";"50,1016127078645";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000904";"904";"de:06412:904";"Lettigkautweg";"Frankfurt (Main) Lettigkautweg";"3478855";"5551556";"8,70342035480088";"50,0998554954037";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000905";"905";"de:06412:905";"Elisabethenstraße";"Frankfurt (Main) Elisabethenstraße";"3477763";"5552230";"8,68811866592307";"50,1058749535123";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000906";"906";"de:06412:906";"Lokalbahnhof/Textorstraße";"Frankfurt (Main) Lokalbahnhof/Textorstraße";"3477938";"5551892";"8,69058440975645";"50,1028428130619";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000907";"907";"de:06412:907";"Lokalbahnhof";"Frankfurt(M)Lokalbahnhof";"3478112";"5551817";"8,69302078683446";"50,1021749935898";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000908";"908";"de:06412:908";"Wendelsplatz";"Frankfurt (Main) Wendelsplatz";"3478001";"5551645";"8,69147922246758";"50,1006245823608";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000909";"909";"de:06412:909";"Brauerei";"Frankfurt (Main) Brauerei";"3477956";"5550936";"8,69089119561918";"50,0942488859556";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000910";"910";"de:06412:910";"Südfriedhof West";"Frankfurt (Main) Südfriedhof West";"3477979";"5550653";"8,69122893550412";"50,0917055208162";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000911";"911";"de:06412:911";"Brücken-/Textorstraße";"Frankfurt (Main) Brücken-/Textorstraße";"3477682";"5551772";"8,68701319870505";"50,1017544234465";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000912";"912";"de:06412:912";"Südbahnhof";"Frankfurt(Main)Süd";"3477641";"5551506";"8,6864557140505";"50,0993614988295";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000914";"914";"de:06412:914";"Schweizer-/Gartenstraße";"Frankfurt (Main) Schweizer-/Gartenstraße";"3477149";"5551950";"8,67955273877596";"50,1033343892136";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000915";"915";"de:06412:915";"Schwanthalerstraße";"Frankfurt (Main) Schwanthalerstraße";"3477278";"5551689";"8,68137138071497";"50,10099291276";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000916";"916";"de:06412:916";"Südbahnhof/Mörfelder Landstr.";"Frankfurt (Main) Südbahnhof/Mörfelder Landstraße";"3477689";"5551414";"8,68713195853226";"50,0985362102518";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000917";"917";"de:06412:917";"Oppenheimer Landstraße";"Frankfurt (Main) Oppenheimer Landstraße";"3477250";"5551042";"8,68101857380207";"50,0951752097531";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000918";"918";"de:06412:918";"Breslauer Straße";"Frankfurt (Main) Breslauer Straße";"3476999";"5550814";"8,67752452797496";"50,0931157825303";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000919";"919";"de:06412:919";"Beuthener Straße";"Frankfurt (Main) Beuthener Straße";"3476781";"5550628";"8,67448937096404";"50,0914351280407";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000920";"920";"de:06412:920";"Stresemannallee/Mörfeld. Ldstr";"Frankfurt(Main) Stresemannallee/Mörfelder Landstr";"3476573";"5550381";"8,67159790292469";"50,0892063889444";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000921";"921";"de:06412:921";"Schweizer Platz";"Frankfurt (Main) Schweizer Platz";"3477243";"5551786";"8,68087640741242";"50,1018636164865";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000922";"922";"de:06412:922";"Otto-Hahn-Platz";"Frankfurt (Main) Otto-Hahn-Platz";"3476871";"5551787";"8,67567684817234";"50,1018582277355";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000923";"923";"de:06412:923";"Stresemannallee/Gartenstraße";"Frankfurt (Main) Stresemannallee/Gartenstraße";"3476381";"5551472";"8,66884753659281";"50,0990070380691";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000924";"924";"de:06412:924";"Vogelweidstraße";"Frankfurt (Main) Vogelweidstraße";"3476122";"5551320";"8,66523717894254";"50,0976301755537";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000925";"925";"de:06412:925";"Universitätsklinikum";"Frankfurt (Main) Universitätsklinikum";"3475749";"5551165";"8,66003401303809";"50,096221584971";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000926";"926";"de:06412:926";"Affentorplatz";"Frankfurt (Main) Affentorplatz";"3477886";"5552095";"8,68984582217614";"50,1046658791434";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000927";"927";"de:06412:927";"Südbahnhof/Schweizer Straße";"Frankfurt (Main) Südbahnhof/Schweizer Straße";"3477449";"5551353";"8,68378127557471";"50,0979787417567";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000928";"928";"de:06412:928";"Schweizer Str./Mörfelder Ldstr";"Frankfurt (Main) Schweizer Str./Mörfelder Landstr.";"3477465";"5551203";"8,68401374380297";"50,0966308254766";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000930";"930";"de:06412:930";"Heister-/Seehofstraße";"Frankfurt (Main) Heister-/Seehofstraße";"3478390";"5551988";"8,69689678558865";"50,1037224983029";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000933";"933";"de:06412:933";"Stresemannallee Bahnhof";"Frankfurt(M)Stresemannallee";"3476551";"5550963";"8,67125476166687";"50,0944377917012";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000961";"961";"de:06436:961";"Ikea";"Hofheim am Taunus-Wallau Ikea";"3454969";"5546962";"8,37012711518161";"50,0572255683082";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Wallau";"06";"4";"36";"007";"050"
"3001001";"1001";"de:06412:1001";"Tillystraße";"Frankfurt (Main) Tillystraße";"3468612";"5551779";"8,56024144281262";"50,101407105127";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nied";"06";"4";"12";"000";"837"
"3001002";"1002";"de:06412:1002";"Zuckschwerdtstraße";"Frankfurt (Main) Zuckschwerdtstraße";"3468060";"5551977";"8,55250968266265";"50,1031576920322";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001003";"1003";"de:06412:1003";"Emmerich-Josef-Straße";"Frankfurt (Main) Emmerich-Josef-Straße";"3467768";"5551809";"8,54844248570564";"50,10163159108";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001004";"1004";"de:06412:1004";"Bolongaropalast";"Frankfurt (Main) Bolongaropalast";"3468153";"5551815";"8,55382308268022";"50,1017063050649";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001005";"1005";"de:06412:1005";"Mainberg";"Frankfurt (Main) Mainberg";"3467844";"5551628";"8,5495199662174";"50,1000085193682";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001006";"1006";"de:06412:1006";"Hostatostraße";"Frankfurt (Main) Hostatostraße";"3467627";"5551832";"8,54646979822702";"50,1018306907629";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001007";"1007";"de:06412:1007";"Ludwigshafener Straße";"Frankfurt (Main) Ludwigshafener Straße";"3467284";"5551619";"8,54169396105662";"50,0998970209511";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001008";"1008";"de:06412:1008";"Höchst Bahnhof";"Frankfurt-Höchst";"3467334";"5551923";"8,54236677859584";"50,102632734433";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
